event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PAK150075,"19 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Charsadda,Charsadda,Umarzai,34.2372,71.724,1,"Dawn (Pakistan); Khorasan Diary","New media-National","On 19 March 2025, unidentified assailants (coded as TTP) opened fire and wounded an on-duty traffic police personnel in Umarzai Market in Umarzai town (Charsadda, KPK). Assailants fled after the attack. 1 injured and no fatalities.",0,,1742930505
PAK150083,"19 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Afridi Tribal Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Khyber,Bara,Bara,33.9158,71.4218,2,"Khorasan Diary","New media","On 19 March 2025, unidentified assailants (coded as TTP) opened fire and wounded a Afridi tribal leader in Bara tehsil (Khyber, KPK). 1 injured and no fatalities.",0,,1742930505
PAK150085,"19 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Nowshera,Pabbi,Pabbi,34.0113,71.7941,1,"Khorasan Diary","New media","On 19 March 2025, unidentified gunmen (coded as TTP) shot dead a police personnel in Pabbi town (Nowshera, KPK), while he was off-duty and in his hometown. 1 fatality.",1,,1742930506
PAK150231,"19 March 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Military Forces of Pakistan (2022-)",,"State forces","Civilians (Pakistan)","Journalists (Pakistan)",Civilians,"State forces-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Federal Capital Territory",Islamabad,Islamabad,Islamabad,33.7214,73.0432,1,"Dawn (Pakistan)",National,"On 19 March 2025, around two dozen unknown men from the intelligence agencies (coded as military) raided the house of a journalist and abducted his 2 brothers in Islamabad city (Islamabad, FCT). The journalist had recently published an investigative report regarding a serving high-ranking military official and his relatives.",0,,1742930506
PAK150763,"19 March 2025",2025,1,"Political violence",Battles,"Armed clash","IIP: Harakat Inqilab Islami Pakistan",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","North Waziristan","Mir Ali","Mir Ali",32.9705,70.2785,2,TRACterrorism,"New media","On 19 March 2025, Harakat Inqilab Islami Pakistan (IIP) militants claim to have conducted an IED attack targeting a military convoy in Noorak locality of Mursi Khel area in North Waziristan district (coded as Mir Ali (North Waziristan, KPK)). This was the group's first publicly claimed attack since its formation a few days prior. There were no casualties.",0,,1744754801
PAK149999,"18 March 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kohlu,Kohlu,Kohlu,29.9053,69.0885,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 18 March 2025, BLA militants ambushed a convoy of military personnel in Berg area, located between Kohlu and Sibi districts (coded as Kohlu, Balochistan), during a military operation launched in response to a road blockade previously set up by the group. The BLA claimed that one military personnel was killed and another wounded. Fatalities uncorroborated with 1 fatality coded and 1 injured.",1,,1742930505
PAK150006,"18 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"BLA: Baloch Liberation Army",,"Rebel group","Civilians (Pakistan)","Military Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Kalat,Kalat,Mangochar,29.3479,66.6365,2,"Balochistan Post; Sangar Publication",Subnational,"On 18 March 2025, BLA militants shot dead a man claimed to be working as a military informant in Mangochar Market in Mangochar area (Kalat, Balochistan). 1 fatality.",1,,1742930505
PAK150025,"18 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","Military Forces of Afghanistan (2021-)",,"External/Other forces","State forces-External/Other forces",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Kurram,"Lower Kurram",Alizai,33.5361,70.346,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 18 March 2025, Pakistani military and Afghan military forces exchanged fire along the border in Lower Kurram district (coded as Alizai (Kurram, KPK)). The exact cause behind the clash remains unknown. There were no casualties.",0,,1742930505
PAK150030,"18 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","North Waziristan",Dossali,Dossali,32.8133,69.9697,2,Twitter,"New media","On 18 March 2025, military forces opened fire on militants (coded as TTP) attempting to target a security camera and infiltrate the Pakistan-Afghanistan border in North Waziristan district (coded as Dossali (North Waziristan, KPK)). One militant was killed. 1 fatality.",1,,1742930505
PAK150033,"18 March 2025",2025,1,"Political violence",Battles,"Armed clash","Police Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Charsadda,Charsadda,Charsadda,34.1532,71.7066,2,"South Asia Terrorism Portal",Other,"On 18 March 2025, police forces shot dead a militant (coded as TTP) in Charsadda district (Charsadda, KPK) in a police encounter. Police officials claim the individual was a 'most-wanted' militant in the area. Police also recovered a hand grenade, pistol, safety fuse, and other explosive materials. 1 fatality.",1,,1742930505
PAK150052,"18 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lower Dir",Timergara,Chakdarra,34.6565,72.0295,2,"Khorasan Diary; Twitter","New media","On 18 March 2025, militants (coded as TTP) opened fire and wounded two security personnel (coded as military) of the Frontier Works Organization (FWO), a military construction company, near the Zula Kot tunnel on Swat Motorway in Chakdarra district (Lower Dir, KPK). Two injured with no fatalities.",0,,1742930505
PAK150080,"18 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Dera Ismail Khan","Dera Ismail Khan","Dera Ismail Khan",31.8326,70.9024,2,"Khorasan Diary","New media","On 18 March 2025, unidentified gunmen (coded as TTP) shot dead a police personnel in Dera Ismail Khan district (Dera Ismail Khan, KPK), while he was off-duty and on his way back home. 1 fatality.",1,,1742930505
PAK150081,"18 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-) Frontier Corps",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Zhob,Zhob,Sambaza,31.8132,69.3354,2,"Balochistan Post; Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 18 March 2025, unidentified militants (likely TTP, due to presence of group in the area) conducted a landmine attack and killed two FC personnel, including a major, in Sambaza area (Zhob, Balochistan). 2 fatalities.",2,,1742930505
PAK149991,"17 March 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"Baloch Separatists (Pakistan)",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Khuzdar,Khuzdar,Koshak,27.783,66.617,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 17 March 2025, unidentified assailants (coded as Baloch Separatists) hurled a hand grenade towards the house of a police station house officer (SHO) in Koshak area of Khuzdar town (Khuzdar, Balochistan). Five persons, including the father of the police SHO and his four children, were wounded in the attack. The police SHO remained unhurt in the explosion. 5 injured and no fatalities.",0,,1742930505
PAK149992,"17 March 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"Baloch Separatists (Pakistan)",,"Rebel group",,,,"Rebel group only",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Turbat,26.0001,63.0527,1,"Balochistan Post; Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 17 March 2025, unidentified assailants (coded as Baloch Separatists) hurled a hand grenade towards the house of a police constable in Absar Bande Market in Turbat city (Kech, Balochistan). There were no casualties.",0,,1742930505
PAK150008,"17 March 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Militia (Pro-Government)",,"Political militia","Rebel group-Political militia",,586,"South Asia",Pakistan,Balochistan,Panjgur,Parome,Parome,26.5582,63.6706,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 17 March 2025, BLA militants opened fire and wounded two men claimed to have belonged to a government-backed 'death squad' (coded as pro-government militia) in Parome area (Panjgur, Balochistan). 2 injured and no fatalities.",0,,1742930505
PAK150020,"17 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"Islamic State Pakistan Province (ISPP)",,"Rebel group","Civilians (Pakistan)","JUI-F: Jamiat Ulema-e-Islam-Fazl; Muslim Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Quetta,"Quetta City",Quetta,30.1999,67.0097,1,"Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 17 March 2025, ISPP militants shot dead a JUI-F member, also a cleric, near Quetta Airport Road in Quetta city (Quetta, Balochistan). The attack marked ISPP's first attack in 2025. 1 fatality.",1,,1742930505
PAK150022,"17 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","Baloch Separatists (Pakistan)",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Khuzdar,Zehri,Zehri,28.4783,66.8986,2,"Balochistan Post; South Asia Terrorism Portal",Other-Subnational,"On 17 March 2025, military forces and militants (coded as Baloch Separatists) clashed in Zehri tehsil (Khuzdar, Balochistan), after a twenty vehicle military convoy was ambushed by militants. According to local sources, sounds of heavy gunfire and explosions were heard. Casualties unknown.",0,,1742930505
PAK150029,"17 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Khyber,Jamrud,Jamrud,33.9991,71.3646,2,"South Asia Terrorism Portal; Twitter","Other-New media","On 17 March 2025, military forces conducted an intelligence-based operation (IBO) and killed three militants (coded as TTP) in Tor Darra area of Khyber district (coded as Jamrud (Khyber, KPK)). 3 fatalities.",3,,1742930505
PAK150071,"17 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Bannu,32.9861,70.6074,2,"Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 17 March 2025, two militants (coded as TTP) shot dead a police personnel on Bannu-Miranshah Road in Mumsh Khel area of Bannu district (Bannu, KPK). A police response team intercepted the militants and killed both militants in an exchange of fire. 3 fatalities.",3,,1742930505
PAK150072,"17 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang",Gambila,32.693,70.7786,2,"South Asia Terrorism Portal; Twitter","Other-New media","On 17 March 2025, around 15 TTP militants attacked police personnel at a police station in Gambila area (Lakki Marwat, KPK), with police Quick Response Force personnel and militants exchanging fire. Militants later fled the area. There were no casualties.",0,,1742930505
PAK150073,"17 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,"Regi Model",34.0251,71.4117,1,"South Asia Terrorism Portal; Twitter","Other-New media","On 17 March 2025, militants (coded as TTP) hurled a hand grenade and opened fire at Malazai police station in Regi Model area of Peshawar city (Peshawar, KPK). There were no damages or casualties in the attack.",0,,1742930505
PAK150079,"17 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-) Counter Terrorism Department",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,"Baka Khel Wazir",32.9553,70.5522,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 17 March 2025, militants (coded as TTP) and CTD personnel exchanged fire in Baka Khel Wazir area (Bannu, KPK). Two militants were killed and a local traveller was wounded in the fire exchange. 2 fatalities and 1 injured.",2,,1742930505
